lang-id	latitude	longitude
tey 	 11.45068 	 29.10797
nbi 	 25.38357 	 94.00354
nbh 	 12.00476 	 11.21085
nbo 	 5.75620 	 8.28051
nbn 	 -2.80683 	 134.09802
nbm 	 4.00000 	 18.12000
nbl 	 -25.62721 	 29.04805
tep 	 19.23430 	 -101.72887
teq 	 11.82750 	 29.38980
nba 	 -15.70896 	 18.25152
tes 	 -7.89069 	 113.03667
tet 	 -9.11216 	 125.52766
teu 	 2.58367 	 34.75954
nbe 	 26.68233 	 95.05979
nbd 	 3.27251 	 23.56694
sug 	 -4.50710 	 141.19955
sue 	 -7.76339 	 147.53436
suc 	 7.79964 	 122.34101
sub 	 -5.76495 	 17.77356
sua 	 -5.03471 	 151.89079
sun 	 -6.89708 	 107.10636
sbu 	 32.49700 	 77.11600
suk 	 -3.16082 	 32.87653
suj 	 -2.97663 	 31.06809
sui 	 -8.04783 	 141.84239
llf 	 -1.52891 	 145.07496
suw 	 -3.47335 	 31.94568
suv 	 27.65889 	 92.35574
sut 	 12.46666 	 -86.91665
sus 	 10.40463 	 -13.36282
sur 	 9.47205 	 8.96522
suq 	 6.03206 	 35.08229
pue 	 -36.63757 	 -62.94127
lld 	 46.60651 	 11.89498
suz 	 27.52009 	 86.24762
suy 	 -11.51782 	 -53.07426
sux 	 31.30000 	 45.66667
kzr 	 8.01727 	 15.21141
mlz 	 11.85639 	 121.91924
kzp 	 0.85641 	 123.21680
sby 	 -15.52127 	 28.79335
NOCODE_Gueren 	 -17.72697 	 -39.61441
kzt 	 5.68284 	 116.37260
kzu 	 -2.54415 	 140.62585
kzz 	 -1.43074 	 131.61701
kzx 	 -3.40779 	 128.52599
kzy 	 1.59855 	 27.01864
kzb 	 -3.16030 	 128.21089
kzc 	 7.85945 	 -2.87378
kza 	 10.62980 	 -4.76482
kzf 	 -1.21051 	 119.52744
kzg 	 28.31000 	 129.98213
kzd 	 -1.74547 	 125.14217
kze 	 -6.46414 	 145.66048
kzj 	 5.77065 	 116.06340
kzk 	 -8.23886 	 157.68730
kzh 	 21.28366 	 31.89921
kzi 	 3.31783 	 115.42828
kzn 	 -16.26810 	 35.57666
kzo 	 -1.71316 	 13.61112
kzl 	 -3.39247 	 127.11763
kzm 	 -1.78077 	 132.31177
mmm 	 -16.73876 	 168.21060
sbc 	 -2.09163 	 147.06391
NOCODE_Yanda 	 -21.23271 	 140.51348
bqa 	 8.43449 	 2.55627
mmn 	 9.44744 	 125.54843
mmi 	 -4.70258 	 145.41310
sbg 	 -1.36931 	 131.21812
rkt 	 26.38336 	 88.45360
NOCODE_Maang 	 23.55510 	 105.70091
sbd 	 12.71302 	 -2.90520
jra 	 13.61606 	 107.81302
sbe 	 -10.61476 	 150.72725
bqk 	 7.32924 	 23.01082
sbj 	 13.13312 	 21.62433
jru 	 10.55231 	 -72.71012
jrt 	 8.93055 	 9.42486
NOCODE_Upper-Umpqua 	  	 
rka 	 12.81070 	 106.53864
rkb 	 -11.18865 	 -58.19424
mmd 	 25.01686 	 108.02440
rkm 	 12.71784 	 -3.58355
rkh 	 -10.08000 	 -161.00000
rki 	 21.45314 	 92.59659
qcs 	  	 
sbi 	 -3.45521 	 141.82694
bqw 	 7.01091 	 10.86175
sbn 	 24.54084 	 69.00076
bbl 	 42.18060 	 45.34397
asn 	 -4.13463 	 -52.32101
wka 	 -4.00743 	 35.18279
mmc 	 19.72387 	 -100.29339
NOCODE_Qujiang-Hakka-Shibei-Shaoguan-Tuhua 	  	 
NOCODE_Malabar-Sri-Lanka-Portuguese 	 7.25000 	 80.67000
vec 	 45.40985 	 13.03445
bqq 	 -2.92042 	 137.68014
dsb 	 51.66213 	 13.94070
NOCODE_Surgut-Khanty 	  	 
nbc 	 26.43358 	 94.95357
vel 	 52.27016 	 5.94408
gqn 	 -19.16665 	 -54.03332
gqi 	 30.48028 	 102.12754
gqa 	 10.29554 	 12.64790
gqu 	 26.15544 	 106.16455
jvd 	  	 
gqr 	 8.08410 	 17.07130
hhr 	 12.36518 	 -16.68566
hhy 	  	 
NOCODE_Gardiol 	  	 
NOCODE_Yambe 	 2.50408 	 17.53052
wrk 	 -17.45040 	 137.72014
hhi 	  	 
kip 	 27.94373 	 82.64667
oyy 	 -10.53915 	 150.65839
xtg 	  	 
ano 	 -0.53751 	 -72.08686
NOCODE_Giya 	  	 
oym 	 1.73817 	 -52.68871
NOCODE_Yaroame 	 1.72020 	 -62.23022
mfy 	 26.45218 	 -108.98106
wkw 	 -26.24803 	 151.86800
oyd 	 6.13322 	 36.85414
oyb 	 15.42002 	 106.65752
NOCODE_Chapakura 	 -14.80000 	 -62.20000
cjk 	 -9.66082 	 21.39918
anh 	 -5.04271 	 144.88584
fkk 	  	 
hig 	 10.64603 	 13.51362
egy 	 28.38173 	 30.83496
lha 	 21.55149 	 103.86379
NOCODE_Antioquian 	 7.19934 	 -75.34224
lhn 	 2.72734 	 113.94739
lhm 	 27.59479 	 87.71607
ilv 	 4.78618 	 8.25236
lhi 	 21.20777 	 100.97015
lhh 	 -3.70755 	 128.07305
lhu 	 21.27010 	 100.21372
lht 	 -13.25195 	 166.61341
ego 	 8.71442 	 8.45686
egl 	 44.35361 	 11.57936
ega 	 5.56081 	 -5.41732
anj 	 -4.98449 	 144.80097
uvh 	 -6.41993 	 146.60839
ffm 	 11.13241 	 -3.64763
uvl 	 -5.95400 	 150.91050
ffi 	  	 
uve 	 -20.41454 	 166.58936
xtb 	 18.15412 	 -97.78733
ceg 	 -20.58988 	 -58.20047
rwa 	 -2.84201 	 141.60300
ceb 	 8.38799 	 124.36662
cea 	 46.77361 	 -124.00432
cen 	  	 
rwk 	 -3.42862 	 36.76855
rwm 	 0.81206 	 30.00142
rwo 	 -5.83155 	 145.93659
jiu 	 22.04726 	 101.05697
rwr 	 27.00200 	 75.06560
cet 	 9.59433 	 11.58534
ces 	 49.87340 	 15.10437
zga 	 -9.35868 	 34.23208
bbj 	 5.39619 	 10.35202
xta 	 17.36871 	 -98.39688
zgb 	 23.68182 	 107.18368
dii 	 4.80551 	 10.98880
ynl 	 -5.52697 	 145.85762
ifu 	 16.99837 	 121.29005
ynn 	 39.27685 	 -121.60762
yno 	 18.38726 	 98.97646
ynk 	 65.51842 	 -171.75540
ynd 	 -28.47439 	 140.58294
yng 	 2.81523 	 19.01082
yna 	 26.00000 	 102.00000
did 	 4.21489 	 33.68688
iff 	 -18.76682 	 169.00732
ifa 	 16.90155 	 121.04220
ifb 	 16.82656 	 121.23011
ynu 	 -0.50536 	 -70.47821
ynq 	 9.00000 	 11.80000
anv 	 5.97237 	 9.39989
yns 	 -3.82310 	 18.23407
nab 	 -14.37074 	 -59.51871
guo 	 2.89690 	 -71.84405
gun 	 -26.01884 	 -52.71103
dib 	 6.73070 	 30.30213
izh 	 59.47403 	 29.71145
izi 	 6.31831 	 8.03044
NOCODE_New-River-Shasta 	 41.10005 	 -123.17963
NOCODE_Pa-Na 	  	 
izr 	 9.93195 	 9.09741
xtn 	 17.48058 	 -97.83490
anp 	 26.00469 	 85.53399
NOCODE_Lizu 	 28.33342 	 101.35031
iou 	 -6.29221 	 146.60922
ass 	 6.29180 	 9.64676
jer 	 10.19625 	 8.95834
puo 	 20.88621 	 103.93073
pui 	 3.92974 	 -67.68860
puj 	 2.86972 	 116.25998
ast 	 42.41805 	 -6.02227
pud 	 1.38035 	 116.08860
asz 	 -0.75267 	 131.72762
puf 	 0.50763 	 115.58788
pug 	 11.02348 	 -3.47165
pua 	 19.53924 	 -102.15400
pub 	 25.38870 	 95.09354
puc 	 3.10143 	 116.25113
asc 	 -6.43005 	 138.56574
asb 	 49.29228 	 -106.06811
asa 	 -4.17978 	 37.83226
pux 	 -2.90121 	 141.71469
puy 	 34.68664 	 -120.43099
ima 	  	 
ask 	 34.84277 	 70.37453
puu 	 -2.67362 	 11.67137
asi 	 -3.54561 	 133.32748
puw 	 6.69748 	 149.31033
pup 	 -5.59558 	 145.73801
puq 	 -15.89920 	 -69.96108
asm 	 26.08763 	 91.29315
asl 	 -3.67302 	 127.95230
wlx 	 10.02119 	 -2.31263
wly 	 26.63690 	 86.48373
gux 	 11.67107 	 1.28489
jet 	 -2.99145 	 141.01991
wlr 	 -15.56560 	 166.90179
wls 	 -13.29030 	 -176.20703
wlu 	 -24.41500 	 149.84300
wlv 	 -24.21891 	 -61.91171
wlw 	 -3.82380 	 138.83988
wli 	 1.23410 	 127.49406
wlk 	 39.15128 	 -123.28378
wll 	 11.86337 	 29.12281
wln 	 50.22351 	 5.14509
wlo 	 -5.33000 	 122.67000
wla 	 -4.41234 	 142.23075
wlc 	 -12.31641 	 43.74103
wle 	 7.77004 	 38.14491
wlg 	 -11.91327 	 133.72271
NOCODE_Nterato 	 8.83160 	 0.09793
pmw 	 38.03083 	 -121.42161
NOCODE_Tongva 	  	 
jeb 	 -5.40317 	 -76.41032
gpn 	 -4.05047 	 144.50616
mzo 	 -12.04560 	 -53.39943
gpe 	 5.79324 	 -0.28364
pms 	 45.46333 	 8.32366
gpa 	 8.21291 	 6.69128
rmb 	 -12.96079 	 134.30755
ncx 	 18.75453 	 -98.12635
tfo 	 -2.35042 	 136.75309
tfn 	 60.47124 	 -150.75926
tfi 	 6.51774 	 2.43226
hac 	 36.83768 	 44.49560
ncp 	 6.63304 	 10.99428
pmx 	 25.19444 	 94.46181
ncr 	 6.50696 	 10.53117
nct 	 24.37218 	 94.24075
ncu 	 8.15211 	 -0.27550
nch 	 21.09626 	 -98.43561
nci 	 19.72000 	 -96.97000
ncj 	 20.13560 	 -97.98141
nck 	 -12.07653 	 134.32729
ncl 	 18.34119 	 -103.36118
hti 	 -3.00830 	 130.16796
ncn 	 -2.21213 	 148.20067
jek 	 9.39570 	 -5.66717
nca 	 -5.84161 	 146.09235
ncb 	 7.94812 	 93.39208
ncc 	 -1.91705 	 146.88714
ncd 	 27.42020 	 86.70007
jeh 	 15.23509 	 107.75310
ncf 	 -3.05570 	 151.66149
tfr 	 9.06700 	 -82.96313
dtk 	 14.06755 	 -3.37158
ste 	 -3.11832 	 129.89879
dti 	 14.66690 	 -3.11680
jei 	 -7.87489 	 140.86307
ssm 	 5.27617 	 101.05796
dtm 	 13.63314 	 -3.82228
stl 	 52.89329 	 6.09112
jen 	 9.26671 	 11.38838
dta 	 48.00000 	 124.00000
sto 	 51.19392 	 -114.98424
htu 	 -3.57478 	 128.18639
stj 	 13.10271 	 -3.25128
stk 	 -8.29593 	 141.44504
stt 	 11.69167 	 106.69098
stu 	 22.01847 	 99.25756
stv 	 7.77004 	 38.14491
stw 	 7.36084 	 147.03831
stp 	 23.15844 	 -103.98322
stq 	 53.11700 	 7.72100
str 	 48.72205 	 -123.03716
sts 	 34.47557 	 70.56956
dts 	 14.40749 	 -3.10006
dtr 	 6.13732 	 116.23239
dtp 	 6.02998 	 116.68089
dtu 	 14.66000 	 -3.10000
pma 	 -16.47548 	 168.23693
jaj 	 -8.18719 	 159.25532
ncz 	 31.75000 	 -91.33000
scw 	 9.23281 	 8.77569
dmc 	 -4.82960 	 145.67561
kju 	 38.54237 	 -123.08029
lid 	 -2.11430 	 146.62734
lie 	 1.75106 	 19.02225
lif 	 27.27033 	 87.88594
lig 	 7.94291 	 -2.56353
lia 	 9.52392 	 -12.31378
lib 	 -2.16157 	 146.69477
lic 	 18.80621 	 109.45870
lil 	 50.72722 	 -122.04027
lim 	 51.01504 	 5.87705
lin 	 1.40325 	 19.78290
lio 	 -1.60652 	 138.73080
lih 	 -3.18895 	 152.60632
ilu 	 -7.84385 	 125.90186
lij 	 44.08160 	 7.90522
lik 	 2.13777 	 27.60883
lit 	 55.14291 	 23.96007
liu 	 11.17389 	 29.80533
liv 	 57.56599 	 22.02622
liw 	 -3.52245 	 103.45136
lip 	 7.16751 	 0.58860
liq 	 8.09761 	 38.49967
lis 	 22.54880 	 94.01837
efa 	 4.60447 	 8.27625
lix 	 -5.32268 	 122.69928
liy 	 6.21563 	 20.98269
liz 	 1.97729 	 18.88861
wyb 	 -30.64808 	 146.17959
kac 	 25.46341 	 97.32784
kab 	 36.41025 	 4.76137
kaa 	 39.98005 	 63.32233
NOCODE_Balade 	  	 
kag 	 2.78613 	 113.88626
kaf 	 24.60000 	 102.40000
kae 	 25.02571 	 121.42537
imi 	 -4.63762 	 144.99148
kak 	 16.32100 	 120.90003
rhp 	 -3.73035 	 142.40006
kai 	 12.51760 	 10.87324
kah 	 9.99526 	 22.99468
kao 	 14.21466 	 -13.80510
kan 	 13.58785 	 76.11983
kam 	 -1.60827 	 37.95319
kal 	 69.37608 	 -52.86402
kas 	 34.16683 	 74.33046
kaq 	 -6.63254 	 -74.38135
kap 	 42.12060 	 46.03319
kaw 	  	 
kat 	 39.37045 	 45.80661
kaz 	 41.87288 	 65.77091
kay 	 -12.26606 	 -53.46514
NOCODE_Gizey 	 10.02328 	 15.26910
nlu 	 7.63020 	 -1.30881
bzw 	 8.03159 	 7.06183
bzv 	 6.74825 	 10.56460
bzu 	 -2.47582 	 138.20315
bzr 	 -20.14942 	 146.66983
bzq 	 1.00080 	 128.44294
bzp 	 -2.24495 	 132.98754
scp 	 27.92119 	 85.62893
NOCODE_Bindal-Mount-Elliot 	  	 
bzy 	 6.47940 	 9.27156
bzx 	 13.87339 	 -5.65085
bzg 	 24.00168 	 120.58462
bzf 	 -3.68297 	 143.47352
qbb 	  	 
bzd 	 9.39794 	 -83.05395
bzc 	  	 
bzb 	 -0.88368 	 123.17408
bza 	 7.73729 	 -10.16840
bzo 	 2.07295 	 18.67837
bzn 	 -2.95535 	 127.95318
bzm 	 2.46327 	 19.61807
bzl 	 0.51152 	 120.99196
bzk 	 12.44018 	 -83.73859
bzj 	 17.39407 	 -88.62814
bzi 	 20.85416 	 99.98623
ncm 	 -8.74501 	 141.93052
NOCODE_Napeca 	 -15.30000 	 -63.10000
cdf 	 25.46435 	 94.40720
cda 	 27.75524 	 99.82552
rtm 	 -12.50082 	 177.06614
cdm 	 27.72065 	 84.90168
cdn 	 29.70331 	 80.48317
nco 	 -6.43149 	 155.41168
cdh 	 32.54755 	 76.17960
cdi 	 20.88031 	 73.52826
cdj 	 32.89687 	 76.11241
rtw 	 22.30900 	 73.18600
cdr 	 10.34189 	 5.84212
tft 	 0.80562 	 127.33347
mfd 	 6.00034 	 10.23068
NOCODE_Walangama 	 -17.60243 	 142.48913
cdy 	 25.23532 	 109.96041
cdz 	 23.23400 	 87.47900
ymq 	 23.08600 	 103.46400
ymp 	 -7.05687 	 146.81725
bfa 	 4.19522 	 31.07233
ymr 	  	 
bfg 	 0.03494 	 115.40134
bff 	 4.02043 	 17.30319
NOCODE_Pallanganmiddang 	 -35.03278 	 149.33711
bfd 	 6.14153 	 10.11939
bfj 	 5.84612 	 10.45179
bfh 	 -8.56161 	 141.22623
bfo 	 9.78465 	 -2.90623
bfn 	 -9.13619 	 125.21582
bfm 	 6.43213 	 10.25411
nce 	 -3.79762 	 141.56590
bfs 	 25.51900 	 100.28900
bfq 	 11.30938 	 76.59736
ymb 	 -3.50624 	 142.76279
yme 	 -4.16666 	 -73.66666
ymd 	 21.95000 	 100.60000
ymg 	 -0.24248 	 22.30730
bft 	 34.44911 	 77.28594
ymi 	 23.08600 	 103.46400
ymh 	 24.11500 	 100.61100
ymk 	 -10.46730 	 40.02737
bfx 	  	 
ymm 	 3.22288 	 43.61819
yml 	 -9.45005 	 150.57308
ymo 	 -3.51156 	 142.46152
ymn 	 -2.09118 	 139.20583
NOCODE_Tsixa 	 -19.18095 	 23.99815
mfk 	 10.68339 	 14.11165
hit 	  	 
hiw 	 -13.13907 	 166.55592
hix 	 -0.16265 	 -58.80153
mfl 	 10.83854 	 12.99521
stf 	 -3.42155 	 141.74786
tcs 	 -11.06600 	 142.69200
hia 	 11.02429 	 13.73620
hib 	 -6.58333 	 -77.69999
stg 	 15.50022 	 107.51545
hid 	 47.75341 	 -102.52777
pck 	 24.03809 	 93.61360
hif 	 -17.81477 	 177.77228
NOCODE_Zamuco 	 -18.91044 	 -59.43970
NOCODE_Paunaca 	 -15.95499 	 -61.94458
hii 	 31.01600 	 77.14400
hij 	 4.39641 	 10.90806
hik 	 -3.61110 	 128.06828
hil 	 10.40179 	 122.97428
hin 	 25.00000 	 77.00000
hio 	 -19.79745 	 26.96382
mfp 	 -5.16108 	 119.40752
stb 	 8.52320 	 123.58754
mfq 	 10.94956 	 0.15957
mfr 	 -13.88184 	 130.23685
NOCODE_Omomil 	  	 
dtb 	 5.51924 	 117.50653
ifk 	 16.66464 	 121.11348
stn 	 -10.82553 	 162.30467
mfu 	 -13.32675 	 18.22432
arp 	 43.38792 	 -108.80964
arq 	 35.42078 	 3.23033
arr 	 -10.33424 	 -61.56908
ars 	 30.33714 	 42.17727
aru 	 -5.50000 	 -67.98000
arv 	 4.92183 	 36.79861
arw 	 5.64295 	 -56.92434
arx 	 -12.11857 	 -62.43568
ary 	 32.50000 	 -7.50000
arz 	 31.00000 	 31.00000
tci 	 -8.64917 	 141.52007
sti 	 11.97773 	 106.79821
roc 	 11.64895 	 109.13813
mfx 	 6.53916 	 36.81096
arb 	 27.96248 	 43.85250
ard 	 -28.70501 	 135.44893
are 	 -24.05052 	 133.24621
arg 	 42.46695 	 -0.00919
arh 	 10.70184 	 -73.63629
ari 	 40.64730 	 -98.71582
arj 	 0.13727 	 -67.72816
ark 	 -12.48782 	 -62.72610
arl 	 -1.96126 	 -75.06117
tcd 	 6.79522 	 0.39875
arn 	 -38.73917 	 -71.27701
aro 	 -12.42423 	 -67.72934
wow 	 -4.13587 	 123.10032
wos 	 -3.90364 	 142.84869
wor 	 -2.37997 	 136.51899
wom 	 8.92708 	 12.45334
wol 	 15.25336 	 -15.38297
woo 	 -5.94468 	 134.32950
won 	 -5.73837 	 20.50540
woi 	 -8.26897 	 124.79230
atr 	 -0.61832 	 -60.42595
wok 	 8.33313 	 13.05682
woe 	 7.37957 	 143.91592
wod 	 -3.41642 	 136.70289
wog 	 -4.22936 	 142.40054
wof 	 13.53369 	 -16.15435
woa 	 -12.48677 	 130.67590
woc 	 -3.20238 	 144.08925
wob 	 7.40391 	 -7.24617
uuu 	 22.67668 	 101.77163
NOCODE_Mondzi 	 23.44609 	 105.41630
wea 	 19.02058 	 96.54053
fgr 	 11.31789 	 22.56115
uur 	 -18.67465 	 169.08428
uum 	 42.03792 	 43.99400
uun 	 23.75624 	 120.97577
NOCODE_Xinka-Jumaytepeque 	 14.34190 	 -90.25652
skp 	 2.47567 	 113.56159
yat 	 4.83615 	 10.93686
wed 	 -10.12464 	 150.17188
atp 	 18.21116 	 121.37861
NOCODE_Bangru 	 27.95000 	 93.15000
naw 	 8.45116 	 0.04947
dtt 	 15.06437 	 -2.22427
gma 	 -14.29546 	 126.27131
NOCODE_Malali 	 -16.83399 	 -42.28272
tgr 	 15.49282 	 107.29597
tgs 	 -14.20897 	 167.56211
tgp 	 -15.56432 	 166.95814
tgq 	 1.33500 	 110.03632
tgw 	 8.67053 	 -5.17372
kxi 	 5.42272 	 116.19843
tgu 	 -4.46210 	 144.91557
tgz 	  	 
weo 	 -3.05143 	 128.83920
tgx 	 60.24197 	 -134.79868
tgy 	 8.66289 	 25.97557
tgb 	 6.56097 	 116.67019
tgc 	 -2.70951 	 150.89272
tga 	 -3.60164 	 38.50373
tgf 	 27.32312 	 91.26196
wem 	 6.77227 	 2.47457
tgd 	 10.88806 	 9.88558
tge 	 28.22132 	 84.94506
tgj 	 27.98606 	 94.22171
tgk 	 38.82131 	 68.55493
tgh 	 11.23879 	 -60.67915
gmd 	 9.28880 	 11.02325
tgn 	  	 
tgo 	 -11.52292 	 153.48807
tgl 	 14.06000 	 121.74695
cvg 	 27.76860 	 92.18383
swi 	 24.04884 	 106.56279
adf 	 17.07958 	 54.48936
swk 	 -16.61830 	 34.99095
duk 	 -5.43119 	 145.64193
swm 	 -5.01391 	 145.53729
dum 	  	 
swo 	 -8.00919 	 -73.32642
adg 	 -22.51278 	 137.35150
dua 	 4.10208 	 9.61877
dub 	 21.51607 	 73.21800
swb 	 -15.40551 	 45.13625
dud 	 10.78983 	 5.07312
add 	 6.89004 	 10.76334
duf 	 -22.09465 	 166.53113
swf 	 4.71127 	 27.46881
swy 	 10.59874 	 17.03098
duy 	 17.88464 	 121.60564
duz 	 9.11241 	 13.42323
ade 	 8.16976 	 0.61918
swq 	 10.14138 	 13.56571
swp 	 -10.66062 	 150.20977
sws 	 -7.59918 	 131.25029
swr 	 -1.91473 	 136.29569
swu 	 0.49070 	 123.36187
drq 	 28.17300 	 84.43500
duv 	 -3.21832 	 137.96449
duw 	 -1.57408 	 114.97946
ada 	 5.94370 	 0.13243
boz 	 14.12230 	 -5.08609
xsm 	 11.08239 	 -1.39075
hbn 	 11.29079 	 30.52819
maq 	 18.05412 	 -96.66588
iya 	 7.30076 	 5.84326
iyo 	 6.32679 	 9.87230
adh 	 0.73235 	 34.03408
boq 	 -5.54487 	 142.25459
iyx 	 -3.73301 	 13.36366
kxm 	 14.46743 	 103.86313
nlc 	 -4.26068 	 139.88259
pbn 	 8.75286 	 11.23104
rmf 	 61.18292 	 19.15645
jpn 	 35.00000 	 135.00000
jpa 	  	 
bot 	 7.41450 	 27.99183
rit 	 -13.45592 	 135.25857
riu 	 -8.60342 	 121.12218
rir 	 0.32189 	 110.20707
rin 	 8.95481 	 8.62164
ril 	 24.05207 	 98.83331
rim 	 -5.12263 	 34.66567
rif 	 35.32808 	 -1.87354
NOCODE_Egbuta 	  	 
jpr 	 31.45071 	 43.57147
qpp 	  	 
ria 	 23.68032 	 92.03209
imy 	  	 
dmu 	 -3.62591 	 140.76837
kxo 	 -12.17894 	 -64.58121
nle 	 0.38163 	 34.66264
bon 	 -9.08879 	 142.89335
NOCODE_Picuris-Northern-Tiwa 	 37.08301 	 -105.26714
nld 	 52.00000 	 5.00000
gsp 	 -6.01318 	 145.96858
gsw 	 47.05157 	 8.46419
kxa 	 -3.34608 	 143.55760
gsl 	 12.77612 	 -16.50265
gso 	 4.70037 	 14.95686
gsn 	 -6.28998 	 146.67886
naz 	 18.31999 	 -99.71143
rop 	 -18.13500 	 137.66900
NOCODE_Lule 	 -25.22184 	 -61.88782
hji 	 -5.07781 	 104.71435
efi 	 4.89379 	 8.38121
meh 	 16.98874 	 -97.79744
ror 	 -8.84604 	 120.70212
mhm 	 -17.29396 	 38.09299
jbj 	 -2.08016 	 132.98337
lji 	 -6.45512 	 120.48283
ljl 	 -8.68615 	 121.83220
qxr 	 -2.48314 	 -78.96725
mhi 	 3.62499 	 31.84713
lje 	 -2.13990 	 120.35634
efe 	 1.87980 	 29.29185
ljx 	  	 
bpp 	 -3.39188 	 140.14028
eee 	 24.72616 	 109.06274
ljp 	 -5.73463 	 105.03657
kxf 	 19.16500 	 96.95310
NOCODE_Samatu 	 23.76000 	 98.82500
kux 	 -20.33210 	 127.66587
kad 	 9.99696 	 7.45933
bpr 	 6.20529 	 125.00664
kaj 	 9.83116 	 7.97167
ruk 	 10.00312 	 8.67024
cgk 	 27.46961 	 91.21954
amr 	 -12.49308 	 -70.55333
run 	 -1.44174 	 31.31909
ruo 	 45.43300 	 14.20000
cga 	 -4.28364 	 143.69565
ruc 	 1.41726 	 32.41790
cgc 	 10.46560 	 119.87233
ruf 	 -6.86828 	 37.55569
rug 	 -8.20493 	 157.40810
cgg 	 -1.04387 	 29.91219
rue 	 48.71711 	 22.95787
ruz 	 10.57101 	 8.21883
ruy 	 10.57759 	 8.09838
zzj 	 21.83753 	 107.36220
rus 	 53.91952 	 72.39257
rup 	 42.06459 	 22.64637
ruq 	 41.11735 	 22.37817
rut 	 41.61866 	 47.32436
ruu 	 5.39196 	 116.57736
bga 	 11.80810 	 5.07897
bgb 	 -0.36759 	 121.92193
bgc 	 29.01658 	 76.04320
bgd 	 21.43752 	 74.99576
bge 	 25.29769 	 75.87131
bgf 	 2.18716 	 14.75061
bgg 	 27.20400 	 92.36700
bgi 	 6.99967 	 125.35910
bgj 	 6.01250 	 10.66697
idu 	 7.19139 	 7.71261
idr 	 8.81513 	 25.98485
bgm 	 12.27246 	 -12.07358
bgn 	 37.83000 	 62.17000
bgo 	 10.12862 	 -13.94696
bgp 	 28.00000 	 62.00000
bgq 	 28.60364 	 71.45305
bgr 	 22.44052 	 92.92553
bgs 	 6.97120 	 125.17494
bgt 	 -8.47948 	 159.80177
bgu 	 6.82543 	 11.13165
bgv 	 -5.77160 	 138.63752
bgw 	 19.26078 	 82.24055
yln 	 23.01050 	 104.44861
ylo 	 25.97000 	 102.59800
yll 	 -3.46501 	 142.17773
ylm 	 24.46900 	 100.07300
idc 	 10.21749 	 7.78151
yli 	 -4.08360 	 139.45668
kxz 	 -7.55100 	 144.30850
bpw 	 -4.32114 	 141.45002
msq 	 -20.41136 	 164.57776
ccd 	 -23.04476 	 -43.64549
xpk 	 -6.17715 	 -72.04376
kax 	 1.16654 	 127.84662
xpo 	  	 
ixl 	 15.45693 	 -90.89351
xpc 	  	 
ixc 	 17.75974 	 -97.12415
xpg 	  	 
xpe 	 6.92048 	 -9.96128
msl 	 -3.41946 	 140.55683
syc 	 37.11290 	 42.14318
rhg 	 20.83100 	 93.16950
xps 	  	 
bqs 	 -4.16201 	 144.64724
xpu 	 36.52730 	 10.35644
wnb 	 -4.78822 	 145.41873
pww 	 18.01601 	 98.27092
pwr 	 21.79700 	 79.23900
aqp 	 30.91207 	 -93.08271
wnd 	 -14.29959 	 135.70480
wne 	 30.05005 	 67.83272
wnk 	 -9.69834 	 119.46801
wni 	 -12.21233 	 44.37088
wno 	 -3.47858 	 137.67754
aqz 	 -12.83220 	 -60.97160
aqd 	 14.15000 	 -3.55000
wnp 	 -3.59639 	 142.49964
pwb 	 10.00807 	 8.98622
aqc 	 42.32390 	 46.82673
wnu 	 -4.84265 	 145.36225
aqm 	 -6.27123 	 138.66621
pwo 	 17.36215 	 97.70436
aqn 	 15.69130 	 121.45394
NOCODE_Mayoruna-Amazon 	 -4.32286 	 -70.28046
pwi 	  	 
uta 	 6.54809 	 9.34019
bpx 	 21.93700 	 75.23300
czn 	 16.52799 	 -97.45546
NOCODE_Maratino 	 24.33909 	 -98.57666
NOCODE_Masacara 	 -15.61166 	 -40.02365
sya 	 -0.38398 	 114.69349
utp 	 -11.29577 	 166.49752
byx 	 -4.45258 	 151.70192
utu 	 -5.16422 	 145.54353
tpl 	 17.32616 	 -98.80129
pas 	 -2.87535 	 138.60529
bzz 	 6.34907 	 9.46433
qxp 	 -14.60798 	 -70.20838
NOCODE_Sechuran 	 -5.56897 	 -80.82825
grv 	 4.88038 	 -7.88667
nac 	 -5.55910 	 144.75421
grt 	 25.29537 	 90.46198
naa 	 -3.58000 	 140.66000
naf 	 -6.42709 	 146.96615
nag 	 25.25077 	 93.44376
nad 	 -22.85576 	 120.83057
grq 	 -4.52947 	 144.59021
naj 	 11.03974 	 -14.81880
nak 	 -5.59931 	 150.88772
swj 	 -1.78084 	 10.46345
ext 	 39.19261 	 -6.10179
grx 	 -3.57180 	 141.59654
nam 	 -14.26798 	 131.23671
nar 	 9.98505 	 8.81708
nas 	 -6.46022 	 155.63218
nap 	 39.22883 	 16.42246
naq 	 -25.07475 	 17.97667
nav 	 36.21057 	 -110.08218
grc 	 39.81550 	 21.91293
nat 	 10.32427 	 6.30240
nau 	 -0.52957 	 166.92216
kxp 	 26.07132 	 72.13125
gro 	 27.60888 	 88.85411
nax 	 -4.27412 	 141.60058
grm 	 6.48554 	 116.85329
grj 	 4.47607 	 -7.56871
grh 	 10.39233 	 8.43157
gri 	 -9.47910 	 159.91736
esu 	 60.30616 	 -161.48588
wig 	 -13.86910 	 141.53188
bwe 	 18.97957 	 96.99363
est 	 59.54782 	 22.82092
